address,year,day,length,weight,count,looped,neighbors,income,label,date
142ZuVdRariNNxAqmoZvgPvjUsLFrJznxf,2016,209,144,0.184027778,1263,0,1,400000000.0,princetonLocky,2016-07-27
1433FSZ5mdQdwFPvG6pNbgokoCT1NDr2f6,2016,81,0,0.5,1,0,1,49990000.0,princetonLocky,2016-03-21
1433T49rpx7tUzFidmkZ4KTyCboZBJ7TtM,2017,102,8,0.015625,1,0,2,75000000.0,princetonCerber,2017-04-12
1434oXrDkjcwzJwzGx86ug6TibX2A6tLYL,2016,189,60,0.00012207,1,0,2,200000000.0,princetonCerber,2016-07-07
143bNkS9aqUXeJowgDYXLorFonS956ZTvE,2016,218,42,0.0625,1,0,1,400000000.0,princetonLocky,2016-08-05
143DLnsJqdrGjmxKikSgXybo1UVrMzWaKg,2016,133,14,0.00019841299999999999,1,0,2,300000000.0,princetonLocky,2016-05-12
143eqxnkFmKSwM8gpKNH88YXLQs581RL4K,2016,81,2,0.25,1,0,2,50000000.0,princetonLocky,2016-03-21
143f4z7KtmNqJ7ti2CcMsM14sn3iBKwB6N,2016,105,2,0.25,1,0,1,510000000.0,princetonLocky,2016-04-14
143jayFoJf3bKknQhHHsCYPBT8LUPfFpuT,2017,99,4,0.25,1,0,2,100000000.0,princetonCerber,2017-04-09
143Jr73AkGxc4mzka6Yc8EfR4HXJXvhoMz,2016,139,144,0.049319710999999995,1076,0,1,120000000.0,montrealCryptXXX,2016-05-18
143Jr73AkGxc4mzka6Yc8EfR4HXJXvhoMz,2016,148,144,0.060714286,5309,0,2,120000000.0,montrealCryptXXX,2016-05-27
143Jr73AkGxc4mzka6Yc8EfR4HXJXvhoMz,2016,144,32,0.07824707,3,0,4,120000000.0,montrealCryptXXX,2016-05-23
143Jr73AkGxc4mzka6Yc8EfR4HXJXvhoMz,2016,154,6,0.071428571,2,0,2,120000000.0,montrealCryptXXX,2016-06-02
143LT8npaPazoMpNNfg7Td7FMihqWd3rQi,2016,320,34,0.001953125,1,0,2,80000000.0,princetonCerber,2016-11-15
143N2meV4Ff6ogdZ68dSrVjWvr5K8VL2z3,2016,195,8,0.125,1,0,2,200090000.0,princetonCerber,2016-07-13
143nmC46DU3qfGY4wcvzo67mrrTAzv9w2g,2016,207,2,0.5,1,0,2,120000000.0,montrealCryptXXX,2016-07-25
143nmC46DU3qfGY4wcvzo67mrrTAzv9w2g,2016,246,0,0.5,1,0,2,120000000.0,montrealCryptXXX,2016-09-02
143nmC46DU3qfGY4wcvzo67mrrTAzv9w2g,2016,225,0,0.5,1,0,2,120000000.0,montrealCryptXXX,2016-08-12
143nmC46DU3qfGY4wcvzo67mrrTAzv9w2g,2016,256,0,0.5,1,0,2,120000000.0,montrealCryptXXX,2016-09-12
143RFam382feKrDw1Le6sFUCcTM6ZDY8WX,2016,91,8,0.25,1,0,1,510000000.0,princetonLocky,2016-03-31
143sjgMnF6jfg5FBr6y7N6zUdjmr2AgahQ,2017,20,6,0.013888889,1,0,2,75000000.0,princetonCerber,2017-01-20
143txHPU8tv1soBws7aTer3cCHWYu7j5mh,2017,10,144,1.193796903,1411,0,2,100000000.0,princetonCerber,2017-01-10
1447kscuDr8A52kKJSGtdFYUACtELVQmdd,2016,81,10,0.03125,1,0,1,50000000.0,princetonLocky,2016-03-21
1449eANknRVc9BjPBJDMmNQyswABvZX1JC,2013,330,132,0.011689399,3658,0,1,50000000.0,montrealCryptoLocker,2013-11-26
1449VgcRR5z84GxNr9cguexQEgV1RRE63e,2016,202,4,0.125,1,0,1,200000000.0,princetonLocky,2016-07-20
144ahpPezXXAFLykivptMB7dTVMjkBK1JQ,2017,62,6,0.035714286,1,0,2,80000000.0,princetonCerber,2017-03-03
144dxFzhGgzoeX5ZDiEjVrb1NtDFHwZEse,2017,78,4,0.074074074,1,1,2,75000000.0,princetonCerber,2017-03-19
144eFKYQJ2hUL9hJ9v9S25X453Cbtpvej1,2013,283,14,0.01171875,2,0,1,200000000.0,montrealCryptoLocker,2013-10-10
144fDd4RRV3vdZkFY7svdMX1yqSM5Tj4uZ,2016,148,0,1.0,1,0,2,125208669.0,princetonCerber,2016-05-27
144k1r96eMxZcu5dDuoyGuPtQteBWmy1Qx,2016,352,0,1.0,1,0,2,70000000.0,princetonCerber,2016-12-17
144kno1iuDo175NNoBTPV6sJXVrvLpPkGa,2017,33,4,0.00617284,1,0,2,100000000.0,princetonCerber,2017-02-02
144mg4yAu8erYuwBQWNNgVb1C1oUuNDowt,2016,180,0,1.0,1,0,2,155000000.0,princetonCerber,2016-06-28
144MY2RkJmrVZhu7vVSyZXwCne9BU8xUmP,2017,10,8,0.0625,1,0,2,102000000.0,princetonCerber,2017-01-10
144qzmrVf7V24RsrCTATtgTiZX5N698vNs,2016,306,16,0.00390625,1,0,2,100000000.0,princetonCerber,2016-11-01
144RCacQikgj2eT4xZPBG3uGbTYFusBeq3,2016,280,2,0.5,1,0,2,100000000.0,princetonCerber,2016-10-06
144S3xVfrT7k5DJXKYwV3trgB5FGRZUFep,2014,73,4,1.0,1,0,2,98586981.0,paduaCryptoWall,2014-03-14
144sycYHCMxFfpj9ibUTXFxc8urX69BmZU,2016,289,0,1.0,1,0,2,80000000.0,princetonCerber,2016-10-15
144XwsLCbVWCP7pa7cQvKVJqrE78z1d3jX,2016,84,144,0.027473087,3010,0,1,78300000.0,princetonLocky,2016-03-24
144Y7K5yFZzH5y8FMn1vLwYjRCfABaaWUj,2015,265,144,0.10168899,2595,0,1,313000000.0,paduaCryptoWall,2015-09-22
144zRT7y1sMNiPi12oi7TvwZvhoAK79YYZ,2016,323,34,6.1e-05,1,0,2,100000000.0,princetonCerber,2016-11-18
145151qR5vGKHRzB4ctH3LY5poCsLZiZRr,2016,88,8,0.03125,1,0,2,300000000.0,princetonLocky,2016-03-28
1453DL1kh9wkZWnv6UGr46xMMNXvYRcUud,2016,84,8,0.5,1,0,2,410000000.0,princetonLocky,2016-03-24
1458PzvYuYbWBRgV4ssw1HGdjmqyBovoxL,2016,149,144,0.011563693,6432,0,2,400000000.0,princetonLocky,2016-05-28
145b2cfGSrYfUPHtJTTEqaJCMWECrDtP36,2017,41,2,0.25,1,0,2,100000000.0,princetonCerber,2017-02-10
145bGqCdvj7qTXoANdRNqyTE57qqtwS97D,2016,224,144,2.526829371,6794,5591,1,550000000.0,princetonLocky,2016-08-11
145Bw6frodyewrwwPCN7i7F94mF32XS21g,2016,69,4,0.5,1,0,1,50000000.0,princetonLocky,2016-03-09
145CbewgWrGJGBmJcnyVakNfJ3gKR6BJQg,2016,156,0,0.5,1,0,2,125000000.0,princetonCerber,2016-06-04
145D1rpBkWNTtNYZTHzpHwtaPWVcaNDH5G,2014,83,144,0.011227056000000001,1606,1440,2,1290000000.0,paduaCryptoWall,2014-03-24
145D1rpBkWNTtNYZTHzpHwtaPWVcaNDH5G,2014,73,144,0.009237309,1173,1173,1,400000000.0,paduaCryptoWall,2014-03-14
145D1rpBkWNTtNYZTHzpHwtaPWVcaNDH5G,2014,76,144,0.019750195,1307,1288,2,790100000.0,paduaCryptoWall,2014-03-17
145D1rpBkWNTtNYZTHzpHwtaPWVcaNDH5G,2014,93,144,0.501643386,2167,2167,2,3650000000.0,paduaCryptoWall,2014-04-03
145dFGJVnui1X8gcpUjVeEz8aS1bkShjM5,2016,169,4,0.25,1,0,2,120000000.0,montrealCryptXXX,2016-06-17
145jjocrvUg9isuTTXLGKwith8LwX96ztN,2016,326,12,0.0625,1,0,2,100000000.0,princetonCerber,2016-11-21
145Ln8ZyCdE7V94c3L7j42DKMhu4KExQmz,2016,162,144,0.011355826000000001,691,0,2,120000000.0,montrealCryptXXX,2016-06-10
145NwE6sVnMTTVD4zaiwHjpUTsoSunX3TD,2016,73,0,1.0,1,0,1,50000000.0,princetonLocky,2016-03-13
145o6JKLVDyfBtkbVxMZPCAjNqznm84NH4,2016,364,0,1.0,1,0,2,56000000.0,princetonCerber,2016-12-29
145q5NgL3gZYr4s9WsNZs3FJq5qhU77BoU,2017,14,0,0.5,1,0,2,80000000.0,princetonCerber,2017-01-14
145RAjwD7FCue6cgKN4BE2vJXB5nNuQKZG,2016,146,14,0.03125,1,0,2,122600000.0,princetonCerber,2016-05-25
145VwCBpcxLVpkPV6csHgQZrjSoUx4MnYe,2017,91,144,2.89e-06,5778,0,2,100000000.0,princetonCerber,2017-04-01
145YrqNBv3xeoDJtPiCzHt7XtGyUQnF6zc,2016,266,14,0.03125,1,0,2,83690000.0,princetonCerber,2016-09-22
145Z9JUUG2afvBoSSXfVwGNU13YdAot7FK,2016,267,2,1.0,1,0,2,33987945.0,princetonCerber,2016-09-23
145ZbV8thKKsLcfncqzkaVeYrDZDepS9gs,2016,357,10,0.125,1,0,2,100000000.0,princetonCerber,2016-12-22
14615YkYhFh2FpgUuZBQBvoL5KiuELqW7c,2017,107,10,0.006944444,1,0,2,80000000.0,princetonCerber,2017-04-17
14622wDBVvx8ZZFr7RThAj9eYAGKeCN8QZ,2016,161,0,0.5,1,0,2,120000000.0,montrealCryptXXX,2016-06-09
1463wTckrK8qywoCQhQ6QME673JZ8gux8U,2016,218,6,1.0,3,0,1,200000000.0,princetonLocky,2016-08-05
1464L6EK2VqasubsTmdDifanq9p3xFGh1q,2016,167,144,0.008912676999999999,8316,0,2,200000000.0,princetonCerber,2016-06-15
1465mUGY64bfkkaMCqEWWvYX527vhLBUED,2016,152,144,0.403552013,3622,0,1,400000000.0,princetonLocky,2016-05-31
146bmDiNn93n9PEifyzgvPPqmeX3SAgSw4,2016,162,142,1.00000643,5,0,2,240000000.0,montrealCryptXXX,2016-06-10
146Hh4HKSfdE5BWr2d16gkCBsUQmm839Fe,2016,84,144,0.053060511,3410,0,1,400000000.0,princetonLocky,2016-03-24
146JqdwjD2LvvyhAxaG2rzBC5JgUpKsTPY,2016,63,22,0.146530196,24,0,1,200000000.0,princetonLocky,2016-03-03
146m3XF9wsMJ1hp9CYRpoGSFEj3ftR9fV9,2016,91,144,0.058129169,5080,0,2,300000000.0,princetonLocky,2016-03-31
146mku8HwfPFNoGRxixtgmfacLAPXTQXeU,2016,91,8,1.1875,3,0,1,400000000.0,princetonLocky,2016-03-31
146N1TroH39n1TK8gcRZfdgMnQLXnLoRTi,2016,78,6,0.25,1,0,2,50000000.0,princetonLocky,2016-03-18
146no224DQueDe9fdZDfbivLbv4e6xSw9g,2016,133,144,0.060815666,3322,0,2,120000000.0,montrealCryptXXX,2016-05-12
146no224DQueDe9fdZDfbivLbv4e6xSw9g,2016,141,8,0.28125,2,0,4,245000000.0,montrealCryptXXX,2016-05-20
146no224DQueDe9fdZDfbivLbv4e6xSw9g,2016,144,106,7.63e-06,1,0,2,120000000.0,montrealCryptXXX,2016-05-23
146no224DQueDe9fdZDfbivLbv4e6xSw9g,2016,136,26,0.03125,1,0,2,120000000.0,montrealCryptXXX,2016-05-15
146nr24EAU5nGQbnZ1mnZkghfbxgwXLJSU,2016,253,38,0.00012207,1,0,2,120000000.0,montrealCryptXXX,2016-09-09
146nr24EAU5nGQbnZ1mnZkghfbxgwXLJSU,2016,212,2,1.0,1,0,2,120000000.0,montrealCryptXXX,2016-07-30
146NTHnwbfNA8bw6RmVsAenppmRvtKkSBy,2016,155,2,0.5,1,0,2,125000000.0,princetonCerber,2016-06-03
146NZbXkCGnpLRNN4mjdKeYt78zMfXZ1Vk,2016,100,8,0.125,1,0,2,125000000.0,princetonCerber,2016-04-09
146qKrd2rG4qSiDdwqTjN9VxPqHcKq7zg3,2016,119,0,0.5,1,0,2,125000000.0,princetonCerber,2016-04-28
146TwrYmBsRnaCAS5BcgJKJkZkDEvjauLz,2016,182,8,0.0625,1,0,1,200000000.0,princetonLocky,2016-06-30
146VMYZcHKHGobsJupb2Qa6e7tyqvqgztN,2016,315,30,0.002604167,1,0,2,100000000.0,princetonCerber,2016-11-10
146VPudTzPNSsyTXAokuipAHZ7db66qPRC,2016,299,34,6.1e-05,1,0,2,80000000.0,princetonCerber,2016-10-25
146Wq9fSeUuWdTxVnbd9R59yUFRTwhnE2J,2016,97,144,1.257450331,2662,0,2,800000000.0,princetonLocky,2016-04-06
146wRiSeVzH249uMzi6u15Pq51JBUUFZCQ,2016,319,0,1.0,1,0,2,80000000.0,princetonCerber,2016-11-14
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,189,8,0.3125,2,0,1,190000000.0,paduaCryptoWall,2015-07-08
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,288,2,0.033333333,1,0,2,286000000.0,paduaCryptoWall,2015-10-15
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,219,2,0.5,1,0,2,185000000.0,paduaCryptoWall,2015-08-07
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,300,20,0.015625,1,0,1,180000000.0,paduaCryptoWall,2015-10-27
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,260,8,0.0390625,2,0,1,308000000.0,paduaCryptoWall,2015-09-17
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,181,10,0.0625,1,0,2,202000000.0,paduaCryptoWall,2015-06-30
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,322,2,1.0,1,0,1,208390000.0,paduaCryptoWall,2015-11-18
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,193,0,1.0,1,0,1,175000000.0,paduaCryptoWall,2015-07-12
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,192,6,0.125,1,0,1,182000000.0,paduaCryptoWall,2015-07-11
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,191,4,0.375,2,0,1,172836945.0,paduaCryptoWall,2015-07-10
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,196,6,0.916666667,7,0,3,351467317.0,paduaCryptoWall,2015-07-15
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,253,6,0.0390625,5,0,1,292000000.0,paduaCryptoWall,2015-09-10
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,320,4,0.125,1,0,1,156357495.0,paduaCryptoWall,2015-11-16
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,226,144,0.018176762,3027,0,2,196000000.0,paduaCryptoWall,2015-08-14
146XkqmuikcguovwKVrf1afUd6M6VL2LWy,2015,188,144,0.550145578,3511,0,1,190000000.0,paduaCryptoWall,2015-07-07
146XtKNDR4jzhQCbbZQ2S64P2ePnr4Gfnm,2016,190,8,0.177083333,3,0,2,59870440.0,montrealCryptXXX,2016-07-08
146YVbgzEWkX2sVeYPSaz1gcoXe1FnuekJ,2016,83,36,0.00043233199999999995,11,0,1,300000000.0,princetonLocky,2016-03-23
146yvGtxfa3FDCM9gtvjVXbUPkQnPa5xct,2016,322,144,0.222814105,2749,0,2,100000000.0,princetonCerber,2016-11-17
146ZCYpkb1Eo5ADvvQYefXVu45J1Zf9Dh7,2016,240,0,1.0,1,0,1,150000000.0,princetonLocky,2016-08-27
146zik3JCd3BBjAq17WujKWfoPn7xHRr6M,2016,252,0,0.5,1,0,1,300000000.0,princetonLocky,2016-09-08
146ZSe33rhmx5mXphLtoV8Y18CViSDtoWT,2016,272,2,0.0625,1,0,2,100000000.0,princetonCerber,2016-09-28
1472WcyNAhEpYYhiLoGdzoaimD5SucRpW9,2016,263,2,1.0,1,0,2,100000000.0,princetonCerber,2016-09-19
1478txV5QcmmGdsEDVcD7X2hJmNhXixEf3,2016,90,0,0.5,1,0,1,100000000.0,princetonLocky,2016-03-30
147aLL7fzpgfJCDD4vHDUEjGK7iNWg2Qhc,2016,153,2,0.5,1,0,2,125000000.0,princetonCerber,2016-06-01
147Bt7obnXYjKDcHgsaxfogMXPAcdfWkTA,2016,260,2,0.022727273,1,0,2,100000000.0,princetonCerber,2016-09-16
147p1juxmgzq23TWweXe6GuEBrEYNJ4cMv,2016,285,0,0.125,1,0,2,100000000.0,princetonCerber,2016-10-11
147PBbxsXGTqmGHNscgSAYbpK8ENqrphLF,2016,83,2,0.25,1,0,2,300000000.0,princetonLocky,2016-03-23
147PHMJH2bNSeytd9kMV6EXpnH7xBykzY6,2014,75,16,0.006944444,1,0,1,54298399.0,paduaCryptoWall,2014-03-16
147PHMJH2bNSeytd9kMV6EXpnH7xBykzY6,2014,86,0,0.5,1,0,2,43514052.0,paduaCryptoWall,2014-03-27
147q5HMiGp3rYtUKmNagQDGdAcJpQDoMit,2016,91,6,0.5,1,0,2,410000000.0,princetonLocky,2016-03-31
147QVEAy55pJV8zPx6sJKu68PLXm9KuKSQ,2016,301,144,0.000142667,6320,0,2,100000000.0,princetonCerber,2016-10-27
147u1f1y1hQbjGwtEhc7iUiMAz5ZaHJAaj,2013,316,4,2.03125,4,0,4,253362000.0,montrealCryptoLocker,2013-11-12
147YAadE484xDAytEYtgaBrjbdJDKatAPs,2016,159,4,0.5,1,0,2,255000000.0,princetonCerber,2016-06-07
148185cGC8YPYPGZiBb94vv1PtStBPzh4S,2014,86,6,0.1,1,0,1,272480233.0,paduaCryptoWall,2014-03-27
1487i8b1HFJuPtEhjWpBin1T1UYVNragQJ,2016,158,10,0.0015625,1,0,2,124010000.0,princetonCerber,2016-06-06
1487TY9AR3EHGN8YEXHWAjDsMS4jgjfbgW,2017,220,6,0.0625,1,0,2,40000000.0,princetonCerber,2017-08-08
148BEyZKBH8gMbSjG6Y1f8f8LhaYfFWJuh,2013,325,6,0.25,1,0,1,400000000.0,montrealCryptoLocker,2013-11-21
148bFaseorErtzQ255TrX6E7rygRRSc667,2016,225,2,0.5,1,0,1,400000000.0,princetonLocky,2016-08-12
148bVzWydL8Q3tytfqY71UTKJwxDCuC2U1,2017,150,52,3.81e-06,1,0,2,40000000.0,princetonCerber,2017-05-30
148d4ubMhArwXUqadTkvH3oDEFaxpwGuxa,2017,20,4,0.177083333,4,0,2,75000000.0,princetonCerber,2017-01-20
148d9KdHopzQbym82SrD1LFU37doB5iqJv,2016,176,22,0.0078125,1,0,1,200000000.0,princetonLocky,2016-06-24
148drufoNARC8jBQ4uriwmbkxYT511f9MS,2016,320,98,0.015625,1,0,2,100000000.0,princetonCerber,2016-11-15
148drUMcKRMshcqkNAWXxBjb9X8wJ1toY9,2016,344,0,0.5,1,0,1,589449500.0,montrealDMALockerv3,2016-12-09
148DV6jkmdKGGvh4tMnczcAhC4UzUjMVuA,2016,300,10,0.125,1,0,2,83750000.0,princetonCerber,2016-10-26
148n2Vq7cjga5LeUZLYFEVwp93TYJw7w69,2017,17,4,0.5,2,0,2,140000000.0,princetonCerber,2017-01-17
148NXkv7FkAJRTyVzDnz2ZLGV78yLxWfm2,2016,286,0,0.5,1,0,2,80470000.0,princetonCerber,2016-10-12
148psBwLkj4DYqtxPhUvTYuXzFMn5cY4yk,2016,78,2,0.25,1,0,1,50000000.0,princetonLocky,2016-03-18
148qpVw1GgJokZx1EjoXusQT3SVpvp9HQU,2016,76,2,0.25,1,0,2,50000000.0,princetonLocky,2016-03-16
148RNz8B3NYT4V1F1Ud977gvcyWqa2NtkA,2016,315,4,0.5,2,0,2,67670000.0,princetonCerber,2016-11-10
148SNYbCFmWUMSFyPZkXEabDCfTzsfqmyq,2016,202,0,1.0,1,0,1,400000000.0,princetonLocky,2016-07-20
148SrsDrp3Xi4BCbBXpNgQ4Kg3UpppieMP,2016,181,4,0.2015625,16,0,1,400000000.0,princetonLocky,2016-06-29
148TjqhQFFUMFPqrheDUcPf3zAxwbBLXgF,2016,273,144,0.350773758,3538,0,2,79450000.0,princetonCerber,2016-09-29
148U3zyQLKyo9amViCo588KPJePtq2TyYS,2015,258,144,0.48942856,3808,1807,1,293100000.0,paduaCryptoWall,2015-09-15
148vU1x278xgVhTF9edeukqpsdDkB4Hguz,2016,277,144,0.28003896100000003,6031,2597,1,400000000.0,princetonLocky,2016-10-03
1491nbvUZ9kzgTxNahQ2gmTZwoNMxbtyCX,2016,348,100,6.1e-05,1,0,2,64910000.0,princetonCerber,2016-12-13
1496FAmxKUND6SJk7KSvZL5McmLjkQP7zP,2017,75,144,0.036171244,4498,0,2,80000000.0,princetonCerber,2017-03-16
1496Zg95Y9SrJbUppnZPUac7unDEhzdM4F,2014,105,0,1.0,1,0,1,42671018.0,paduaCryptoWall,2014-04-15
1496Zg95Y9SrJbUppnZPUac7unDEhzdM4F,2014,112,2,0.2,1,0,1,42063000.0,paduaCryptoWall,2014-04-22
149a2iZtS3JaEp4K5FvTVeHM2WCYacmqVb,2017,183,2,0.0625,1,0,2,40000000.0,princetonCerber,2017-07-02
149cLnP362DsmkJ9aVC9pgx5May6zFkicp,2016,266,0,0.5,1,0,2,83130000.0,princetonCerber,2016-09-22
149DHg7KuLX5132CELLcf1zJ1tAi68mFNo,2013,288,4,0.1,1,0,2,200000000.0,montrealCryptoLocker,2013-10-15
149ETbogY6gyUrRDgxZaDG26Mx5gMEgq8t,2016,264,144,9.17e-09,457,0,1,400000000.0,princetonLocky,2016-09-20
149iNoGFCQtqgxnEp3XkQA7tCawpwSqyU9,2017,76,142,0.0008832919999999999,8014,0,2,80000000.0,princetonCerber,2017-03-17
149oqctizZ6Qh3mBCibSBh2qvyNqGh2BCW,2016,127,40,6.1e-05,1,0,2,125000000.0,princetonCerber,2016-05-06
149SeqrigBts3quGwdyYPEDSZzZS47BsFq,2016,155,90,1.53e-05,1,0,2,120000000.0,montrealCryptXXX,2016-06-03
149VjdhjPXe51JMrvaRY131DEskq7yL9Ac,2014,81,6,0.05,1,0,2,200000000.0,paduaCryptoWall,2014-03-22
149vN4YwdmXMPxE1NLwo9AHc51XbC85rgg,2016,151,144,0.32685566,5002,0,1,500000000.0,princetonLocky,2016-05-30
149WqrQ6DS3pmzB6JTbyB2hhHVGg56xVUx,2016,145,144,0.560150613,6239,2634,1,150000000.0,princetonLocky,2016-05-24
149XBR1ngy3bHi34CcraWBdnMNtzAx45F4,2016,97,144,0.048649447,3401,0,1,100000000.0,princetonLocky,2016-04-06
149XV6LBaEuHqneCaxFLR7aGg6tnTk7dwi,2017,67,2,0.75,2,0,2,80000000.0,princetonCerber,2017-03-08
14a2U25g1mrxiPnabCz8YL6tHmAEXm311W,2016,79,4,0.5,1,0,1,50000000.0,princetonLocky,2016-03-19
14A2Uo682SivvW5WuZDMWJ22skhszGRmwj,2016,77,144,0.040167102,4143,0,1,50000000.0,princetonLocky,2016-03-17
14A6z6oVDZqD1bSWr1yvZW7TZ6H6axhPWe,2013,332,8,0.25,1,0,1,30000000.0,montrealCryptoLocker,2013-11-28
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,302,0,1.0,1,0,1,32425298.0,montrealNoobCrypt,2015-10-29
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,100,12,0.041666667000000004,1,0,1,422000000.0,montrealNoobCrypt,2015-04-10
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,142,4,1.0,1,0,1,222285000.0,montrealNoobCrypt,2015-05-22
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,139,2,1.2,2,0,2,403388138.0,montrealNoobCrypt,2015-05-19
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2016,71,8,0.25,1,0,1,37898320.0,montrealNoobCrypt,2016-03-11
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,140,4,0.1,1,0,1,264492000.0,montrealNoobCrypt,2015-05-20
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,119,0,1.0,1,0,1,245102300.0,montrealNoobCrypt,2015-04-29
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,150,4,0.2,1,0,1,229889500.0,montrealNoobCrypt,2015-05-30
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,295,144,1.021324966,4386,0,2,94568803.0,montrealNoobCrypt,2015-10-22
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,156,0,1.0,1,0,1,203974500.0,montrealNoobCrypt,2015-06-05
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,168,0,0.5,1,0,1,273001626.0,montrealNoobCrypt,2015-06-17
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,122,0,0.5,1,0,1,377075979.0,montrealNoobCrypt,2015-05-02
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2014,335,0,0.5,1,0,1,61258279.0,montrealNoobCrypt,2014-12-01
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,310,0,1.0,1,0,1,32020583.0,montrealNoobCrypt,2015-11-06
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,98,144,0.10682676699999999,1867,260,1,250000000.0,montrealNoobCrypt,2015-04-08
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,288,144,0.257121744,3649,2064,1,192150000.0,montrealNoobCrypt,2015-10-15
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,113,0,0.5,1,0,1,198054723.0,montrealNoobCrypt,2015-04-23
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,290,0,0.5,1,0,1,107550000.0,montrealNoobCrypt,2015-10-17
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,92,144,2.25e-05,1312,0,1,99000000.0,montrealNoobCrypt,2015-04-02
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,107,144,1.063289089,1185,0,2,174394705.0,montrealNoobCrypt,2015-04-17
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,297,2,3.0,2,2,4,119045515.0,montrealNoobCrypt,2015-10-24
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,97,0,0.5,1,0,1,230000000.0,montrealNoobCrypt,2015-04-07
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2014,315,0,0.5,1,0,1,161268279.0,montrealNoobCrypt,2014-11-11
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,149,8,0.02,1,0,2,97497000.0,montrealNoobCrypt,2015-05-29
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,136,0,0.5,1,0,1,190170308.0,montrealNoobCrypt,2015-05-16
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,161,0,1.0,1,0,1,203307225.0,montrealNoobCrypt,2015-06-10
14a7C1M3PnjcqHPvNJa3dvfstZyEHMS9XV,2015,144,4,0.2,1,0,1,154290000.0,montrealNoobCrypt,2015-05-24
14A7YUed5ucwWh3oGd96wbNzpmtx5AdhTY,2016,70,0,0.5,1,0,2,400000000.0,princetonLocky,2016-03-10
14aa9hF5VEuxT8uUArbAt5KRMBmhjgMwGX,2016,154,10,0.0625,4,0,1,180000000.0,princetonLocky,2016-06-02
14AaddUDeQX8yKPV2Vu68cdSCna5HY8Q9f,2017,51,6,0.75,3,0,2,80000000.0,princetonCerber,2017-02-20
14ABpyB3S3xeRqwmXrm9Z3d7y3n1riq9ow,2016,148,2,1.5,2,0,2,124875000.0,princetonCerber,2016-05-27
14ABQQdRbQoGiftaQBmen2jXzRhNMQM9Xh,2017,36,144,0.102243482,2025,0,2,80000000.0,princetonCerber,2017-02-05
14ABSBzZBQyYH8S6qSJc2bgQ9ViEKWnC49,2014,110,0,1.0,1,0,1,220010000.0,paduaCryptoWall,2014-04-20
14ABSBzZBQyYH8S6qSJc2bgQ9ViEKWnC49,2014,121,26,0.03125,12,0,1,565600000.0,paduaCryptoWall,2014-05-01
14ABSBzZBQyYH8S6qSJc2bgQ9ViEKWnC49,2014,126,10,0.78125,12,1,2,138900000.0,paduaCryptoWall,2014-05-06
14ABSBzZBQyYH8S6qSJc2bgQ9ViEKWnC49,2014,139,0,1.0,1,0,2,37300000.0,paduaCryptoWall,2014-05-19
